SUPERKINGDOM PROKARYOTA,,,,,,,,,,,,,,
,,,,,,,,,,,,,Order Batrachospermales,
,,,,,,,,,,,,,Order Colaconematales,
,,,,,,,,,,,,,Order Entwisleiales,
,,,,,,,,,,,,,Order Nemaliales,
,,,,,,,,,,,,,Order Palmariales,
,,,,,,,,,,,,,Order Thoreales,
,,,,,,,,,,Subclass Rhodymeniophycidae,,,,
,,,,,,,,,,,,,Order Acrosymphytales,
,,,,,,,,,,,,,Order Bonnemaisoniales,
,,,,,,,,,,,,,Order Ceramiales,
,,,,,,,,,,,,,Order Gelidiales,
,,,,,,,,,,,,,Order Gigartinales,
,,,,,,,,,,,,,Order Gracilariales,
,,,,,,,,,,,,,Order Halymeniales,
,,,,,,,,,,,,,Order Nemastomatales,
,,,,,,,,,,,,,Order Peyssonneliales,
,,,,,,,,,,,,,Order Plocamiales,
,,,,,,,,,,,,,Order Rhodymeniales,
,,,,,,,,,,,,,Order Sebdeniales,
,,,,,,Subphylum Metarhodophytina,,,,,,,,
,,,,,,,,,Class Compsopogonophyceae,,,,,
,,,,,,,,,,,,,Order Compsopogonales,
,,,,,,,,,,,,,Order Erythropeltidales,
,,,,,,,,,,,,,Order Rhodochaetales,
,,,,,,Subphylum Rhodellophytina,,,,,,,,
,,,,,,,,,Class Porphyridiophyceae,,,,,
,,,,,,,,,,,,,Order Porphyridiales,
,,,,,,,,,Class Rhodellophyceae,,,,,
,,,,,,,,,,,,,Order Dixoniellales,
,,,,,,,,,,,,,Order Glaucosphaerales,
,,,,,,,,,,,,,Order Rhodellales,
,,,,,,,,,Class Stylonematophyceae,,,,,
,,,,,,,,,,,,,Order Rufusiales,
,,,,,,,,,,,,,Order Stylonematales,
,,SUBKINGDOM VIRIDIPLANTAE,,,,,,,,,,,,
,,,INFRAKINGDOM CHLOROPHYTA,,,,,,,,,,,
,,,,,Phylum Chlorophyta,,,,,,,,,
,,,,,,Subphylum Chlorophytina,,,,,,,,
,,,,,,,,,Class Chlorodendrophyceae,,,,,
,,,,,,,,,,,,,Order Chlorodendrales,
,,,,,,,,,Class Chlorophyceae,,,,,
,,,,,,,,,,,,,"Order N.N. (e.g., Chlorangiopsidaceae) ",
,,,,,,,,,,,,,Order Chaetopeltidales,
,,,,,,,,,,,,,Order Chaetophorales,
,,,,,,,,,,,,,Order Chlamydomonadales [= Volvocales],
,,,,,,,,,,,,,Order Oedogoniales,
,,,,,,,,,,,,,Order Sphaeropleales,
,,,,,,,,,Class Pedinophyceae,,,,,
,,,,,,,,,,,,,Order Marsupiomonadales,
,,,,,,,,,,,,,Order Pedinomonadales,
,,,,,,,,,,,,,Order Scourfieldiales,
,,,,,,,,,Class Trebouxiophyceae,,,,,
,,,,,,,,,,,,,Order Chlorellales,
,,,,,,,,,,,,,Order Microthamniales,
,,,,,,,,,,,,,Order Phyllsiphonales,
,,,,,,,,,,,,,Order Prasiolales,
,,,,,,,,,,,,,Order Trebouxiales,
,,,,,,,,,Class Ulvophyceae,,,,,
,,,,,,,,,,,,,Order Bryopsidales,
,,,,,,,,,,,,,Order Cladophorales,
,,,,,,,,,,,,,Order Dasycladales,
,,,,,,,,,,,,,Order Oltmansiellopsidales,
,,,,,,,,,,,,,Order Scotinosphaerales,
,,,,,,,,,,,,,Order Trentepohliales,
,,,,,,,,,,,,,Order Ulotrichales,
,,,,,,,,,,,,,Order Ulvales,
,,,,,,Subphylum Prasinophytina,,,,,,,,
,,,,,,,,,Class Mamiellophyceae,,,,,
,,,,,,,,,,,,,Order Dolichomastigales,
,,,,,,,,,,,,,Order Mamiellales,
,,,,,,,,,,,,,Order Monomastigales,
,,,,,,,,,Class Nephrophyceae [= Nephroselmidophyceae],,,,,
,,,,,,,,,,,,,Order Nephroselmidales,
,,,,,,,,,Class Pyramimonadophyceae,,,,,
,,,,,,,,,,,,,Order Palmophyllales,
,,,,,,,,,,,,,Order Prasinococcales,
,,,,,,,,,,,,,Order Pseudoscourfieldiales,
,,,,,,,,,,,,,Order Pyramimonadales,
,,,INFRAKINGDOM STREPTOPHYTA,,,,,,,,,,,
,,,,Superphylum Charophyta,,,,,,,,,,
,,,,,Phylum Charophyta,,,,,,,,,
,,,,,,,,,Class Charophyceae,,,,,
,,,,,,,,,,,,,Order Charales,
,,,,,,,,,Class Chlorokybophyceae,,,,,
,,,,,,,,,,,,,Order Chlorokybales,
,,,,,,,,,Class Coleochaetophyceae,,,,,
,,,,,,,,,,,,,Order Chaetosphaeridiales,
,,,,,,,,,,,,,Order Coleochaetales,
,,,,,,,,,Class Conjugatophyceae [= Zygnematophyceae],,,,,
,,,,,,,,,,,,,Order Desmidiales,
,,,,,,,,,,,,,Order Zygnematales,
,,,,,,,,,Class Klebsormidiophyceae,,,,,
,,,,,,,,,,,,,Order Klebsormidiales,
,,,,,,,,,Class Mesostigmatophyceae,,,,,
,,,,,,,,,,,,,Order Mesostigmatales,
,,,,Superphylum Embryophyta,,,,,,,,,,
,,,,,Phylum Anthocerotophyta,,,,,,,,,
,,,,,,,,,Class Anthocerotopsida,,,,,
,,,,,,,,,,Subclass Anthocerotidae,,,,
,,,,,,,,,,,,,Order Anthocerotales,
,,,,,,,,,,Subclass Dendrocerotidae,,,,
,,,,,,,,,,,,,Order Dendrocerotales,
,,,,,,,,,,,,,Order Phymatocerales,
,,,,,,,,,,Subclass Notothylatidae,,,,
,,,,,,,,,,,,,Order Notothyladales,
,,,,,,,,,Class Leiosporocerotopsida,,,,,
,,,,,,,,,,,,,Order Leiosporocerotales,
,,,,,Phylum Bryophyta,,,,,,,,,
,,,,,,,,,Class Andreaeobryopsida,,,,,
,,,,,,,,,,,,,Order Andreaeobryales,
,,,,,,,,,Class Andreaeopsida,,,,,
,,,,,,,,,,,,,Order Andreaeales,
,,,,,,,,,Class Bryopsida,,,,,
,,,,,,,,,,Subclass Bryidae,,,,
,,,,,,,,,,,,,Order Bartramiales,
,,,,,,,,,,,,,Order Bryales,
,,,,,,,,,,,,,Order Hedwigiales,
,,,,,,,,,,,,,Order Hookeriales,
,,,,,,,,,,,,,Order Hypnales,
,,,,,,,,,,,,,Order Hypnodendrales,
,,,,,,,,,,,,,Order Orthotrichales,
,,,,,,,,,,,,,Order Ptychomniales,
,,,,,,,,,,,,,Order Rhizogoniales,
,,,,,,,,,,,,,Order Splachnales,
,,,,,,,,,,Subclass Buxbaumiidae,,,,
,,,,,,,,,,,,,Order Buxbaumiales,
,,,,,,,,,,Subclass Dicranidae,,,,
,,,,,,,,,,,,,Order Archidiales,
,,,,,,,,,,,,,Order Bryoxiphiales ,
,,,,,,,,,,,,,Order Dicranales,
,,,,,,,,,,,,,Order Grimmiales,
,,,,,,,,,,,,,Order Pottiales,
,,,,,,,,,,,,,Order Scouleriales,
,,,,,,,,,,Subclass Diphysciidae,,,,
,,,,,,,,,,,,,Order Diphysciales,
,,,,,,,,,,Subclass Funariidae,,,,
,,,,,,,,,,,,,Order Encalyptales,
,,,,,,,,,,,,,Order Funariales,
,,,,,,,,,,,,,Order Gigaspermales,
,,,,,,,,,,Subclass Timmidae,,,,
,,,,,,,,,,,,,Order Timmiales,
,,,,,,,,,Class Oedipodiopsida,,,,,
,,,,,,,,,,,,,Order Oedipodiales,
,,,,,,,,,Class Polytrichopsida,,,,,
,,,,,,,,,,,,,Order Polytrichales ,
,,,,,,,,,Class Sphagnopsida,,,,,
,,,,,,,,,,,,,Order Ambuchananiales,
,,,,,,,,,,,,,Order Sphagnales,
,,,,,,,,,Class Takakiopsida,,,,,
,,,,,,,,,,,,,Order Takakiales,
,,,,,,,,,Class Tetraphidopsida,,,,,
,,,,,,,,,,,,,Order Tetraphidales,
,,,,,Phylum Marchantiophyta,,,,,,,,,
,,,,,,,,,Class Haplomitriopsida,,,,,
,,,,,,,,,,,,,Order Calobryales,
,,,,,,,,,,,,,Order Treubiales,
,,,,,,,,,Class Jungermanniopsida,,,,,
,,,,,,,,,,Subclass Jungermanniidae,,,,
,,,,,,,,,,,,,Order Jungermanniales,
,,,,,,,,,,,,,Order Porellales,
,,,,,,,,,,,,,Order Ptilidiales,
,,,,,,,,,,Subclass Metzgeriidae,,,,
,,,,,,,,,,,,,Order Metzgeriales,
,,,,,,,,,,,,,Order Pleuroziales,
,,,,,,,,,,Subclass Pelliidae,,,,
,,,,,,,,,,,,,Order Fossombroniales,
,,,,,,,,,,,,,Order Pallaviciniales,
,,,,,,,,,,,,,Order Pelliales,
,,,,,,,,,Class Marchantiopsida,,,,,
,,,,,,,,,,,,,Order Blasiales,
,,,,,,,,,,,,,Order Lunulariales,
,,,,,,,,,,,,,Order Marchantiales,
,,,,,,,,,,,,,Order Neohodgsoniales,
,,,,,,,,,,,,,Order Sphaerocarpales,
,,,,,Phylum Tracheophyta,,,,,,,,,
,,,,,,Subphylum Lycopodiophytina,,,,,,,,
,,,,,,,,,Class Lycopodiopsida,,,,,
,,,,,,,,,,,,,Order Isoetales,
,,,,,,,,,,,,,Order Lycopodiales,
,,,,,,,,,,,,,Order Selaginellales,
,,,,,,Subphylum Polypodiophytina,,,,,,,,
,,,,,,,,,Class Polypodiopsida,,,,,
,,,,,,,,,,Subclass Equisetidae,,,,
,,,,,,,,,,,,,Order Equisetales ,
,,,,,,,,,,Subclass Marattiidae,,,,
,,,,,,,,,,,,,Order Marattiales ,
,,,,,,,,,,Subclass Ophioglossidae [=Psilotidae],,,,
,,,,,,,,,,,,,Order Ophioglossales,
,,,,,,,,,,,,,Order Psilotales,
,,,,,,,,,,Subclass Polypodiidae,,,,
,,,,,,,,,,,,,Order Cyatheales,
,,,,,,,,,,,,,Order Gleicheniales,
,,,,,,,,,,,,,Order Hymenophyllales,
,,,,,,,,,,,,,Order Osmundales,
,,,,,,,,,,,,,Order Polypodiales,
,,,,,,,,,,,,,Order Salviniales,
,,,,,,,,,,,,,Order Schizaeales,
,,,,,,Subphylum Spermatophytina,,,,,,,,
,,,,,,,,Superclass “Angiospermae”,,,,,,
,,,,,,,,,Class Magnoliopsida,,,,,
,,,,,,,,,,,,Superorder N.N.,,
,,,,,,,,,,,,,"Order N.N. (e.g., Icacinaceae)",
,,,,,,,,,,,,Superorder Amborellanae,,
,,,,,,,,,,,,,Order Amborellales,
,,,,,,,,,,,,Superorder Asteranae,,
,,,,,,,,,,,,,Order Apiales,
,,,,,,,,,,,,,Order Aquifoliales,
,,,,,,,,,,,,,Order Asterales,
,,,,,,,,,,,,,Order Boraginales,
,,,,,,,,,,,,,Order Bruniales,
,,,,,,,,,,,,,Order Cornales,
,,,,,,,,,,,,,Order Dipsacales,
,,,,,,,,,,,,,Order Ericales,
,,,,,,,,,,,,,Order Escalloniales,
,,,,,,,,,,,,,Order Garryales,
,,,,,,,,,,,,,Order Gentianales,
,,,,,,,,,,,,,Order Lamiales,
,,,,,,,,,,,,,Order Paracryphiales,
,,,,,,,,,,,,,Order Solanales,
,,,,,,,,,,,,Superorder Austrobaileyanae,,
,,,,,,,,,,,,,Order Austrobaileyales,
,,,,,,,,,,,,Superorder Berberidopsidanae,,
,,,,,,,,,,,,,Order Berberidopsidales,
,,,,,,,,,,,,Superorder Buxanae,,
,,,,,,,,,,,,,Order Buxales,
,,,,,,,,,,,,Superorder Caryophyllanae,,
,,,,,,,,,,,,,Order Caryophyllales,
,,,,,,,,,,,,Superorder Ceratophyllanae,,
,,,,,,,,,,,,,Order Ceratophyllales,
,,,,,,,,,,,,Superorder Dillenianae,,
,,,,,,,,,,,,,Order Dilleniales,
,,,,,,,,,,,,Superorder Lilianae [=Monocotyledones],,
,,,,,,,,,,,,,Order Acorales,
,,,,,,,,,,,,,Order Alismatales,
,,,,,,,,,,,,,Order Arecales,
,,,,,,,,,,,,,Order Asparagales,
,,,,,,,,,,,,,Order Commelinales,
,,,,,,,,,,,,,Order Dasypogonales,
,,,,,,,,,,,,,Order Dioscoreales,
,,,,,,,,,,,,,Order Liliales,
,,,,,,,,,,,,,Order Pandanales,
,,,,,,,,,,,,,Order Petrosaviales,
,,,,,,,,,,,,,Order Poales,
,,,,,,,,,,,,,Order Zingiberales,
,,,,,,,,,,,,Superorder Magnolianae,,
,,,,,,,,,,,,,Order Canellales,
,,,,,,,,,,,,,Order Chloranthales,
,,,,,,,,,,,,,Order Laurales,
,,,,,,,,,,,,,Order Magnoliales,
,,,,,,,,,,,,,Order Piperales,
,,,,,,,,,,,,Superorder Myrothamnanae,,
,,,,,,,,,,,,,Order Gunnerales,
,,,,,,,,,,,,Superorder Nymphaeanae,,
,,,,,,,,,,,,,Order Nymphaeales,
,,,,,,,,,,,,Superorder Proteanae,,
,,,,,,,,,,,,,Order Proteales,
,,,,,,,,,,,,Superorder Ranunculanae,,
,,,,,,,,,,,,,Order Ranunculales,
,,,,,,,,,,,,Superorder Rosanae,,
,,,,,,,,,,,,,Order Brassicales,
,,,,,,,,,,,,,Order Celastrales,
,,,,,,,,,,,,,Order Crossosomatales,
,,,,,,,,,,,,,Order Cucurbitales,
,,,,,,,,,,,,,Order Fabales,
,,,,,,,,,,,,,Order Fagales,
,,,,,,,,,,,,,Order Geraniales,
,,,,,,,,,,,,,Order Huerteales,
,,,,,,,,,,,,,Order Malpighiales,
,,,,,,,,,,,,,Order Malvales,
,,,,,,,,,,,,,Order Myrtales,
,,,,,,,,,,,,,Order Oxalidales,
,,,,,,,,,,,,,Order Picramniales,
,,,,,,,,,,,,,Order Rosales,
,,,,,,,,,,,,,Order Sapindales,
,,,,,,,,,,,,,Order Vitales,
,,,,,,,,,,,,,Order Zygophyllales,
,,,,,,,,,,,,Superorder Santalanae,,
,,,,,,,,,,,,,Order Santalales,
,,,,,,,,,,,,Superorder Saxifraganae,,
,,,,,,,,,,,,,Order Saxifragales,
,,,,,,,,,,,,Superorder Trochodendranae,,
,,,,,,,,,,,,,Order Trochodendrales,
,,,,,, ,,Superclass “Gymnospermae”,,,,,,
,,,,,,,,,Class Cycadopsida,,,,,
,,,,,,,,,,Subclass Cycadidae,,,,
,,,,,,,,,,,,,Order Cycadales,
,,,,,,,,,Class Ginkgoopsida,,,,,
,,,,,,,,,,Subclass Ginkgooidae,,,,
,,,,,,,,,,,,,Order Ginkgoales,
,,,,,,,,,Class Gnetopsida,,,,,
,,,,,,,,,,Subclass Gnetidae,,,,
,,,,,,,,,,,,,Order Gnetales,
,,,,,,,,,Class Pinopsida,,,,,
,,,,,,,,,,Subclass Pinidae,,,,
,,,,,,,,,,,,,Order Pinales,
,KINGDOM ANIMALIA,,,,,,,,,,,,,
,,SUBKINGDOM N.N.,,,,,,,,,,,,
,,,,,Phylum Cnidaria,,,,,,,,,
,,,,,,Subphylum Anthozoa,,,,,,,,
,,,,,,,,,Class Anthozoa,,,,,
,,,,,,,,,,Subclass Hexacorallia,,,,
,,,,,,,,,,,,,Order Actiniaria,
,,,,,,,,,,,,,Order Antipatharia,
,,,,,,,,,,,,,Order Ceriantharia,
,,,,,,,,,,,,,Order Corallimorpharia,
,,,,,,,,,,,,,Order Scleractinia,
,,,,,,,,,,,,,Order Zoantharia [= Zoanthidea],
,,,,,,,,,,Subclass Octocorallia,,,,
,,,,,,,,,,,,,Order Alcyonacea,
,,,,,,,,,,,,,Order Helioporacea,
,,,,,,,,,,,,,Order Pennatulacea,
,,,,,,Subphylum Medusozoa,,,,,,,,
,,,,,,,,,Class Cubozoa,,,,,
,,,,,,,,,,,,,Order Carybdeida,
,,,,,,,,,,,,,Order Chirodropida,
,,,,,,,,,Class Hydrozoa,,,,,
,,,,,,,,,,Subclass Hydroidolina,,,,
,,,,,,,,,,,,,Order Anthoathecata,
,,,,,,,,,,,,,Order Gonoproxima,
,,,,,,,,,,,,,Order Leptothecata,
,,,,,,,,,,,,,Order Siphonophorae,
,,,,,,,,,,Subclass Trachylina,,,,
,,,,,,,,,,,,,Order Actinulida ,
,,,,,,,,,,,,,Order Limnomedusae,
,,,,,,,,,,,,,Order Narcomedusae,
,,,,,,,,,,,,,Order Trachymedusae,
,,,,,,,,,Class Polypodiozoa,,,,,
,,,,,,,,,,,,,Order Polypodiidea,
,,,,,,,,,Class Scyphozoa,,,,,
,,,,,,,,,,,,,Order Coronatae,
,,,,,,,,,,,,,Order Rhizostomeae,
,,,,,,,,,,,,,Order Semaeostomeae,
,,,,,,,,,Class Staurozoa,,,,,
,,,,,,,,,,,,,Order Stauromedusae,
,,,,,,Subphylum Myxozoa,,,,,,,,
,,,,,,,,,Class Malacosporea,,,,,
,,,,,,,,,,,,,Order Malacovalvulida,
,,,,,,,,,Class Myxosporea,,,,,
,,,,,,,,,,,,,Order Bivalvulida,
,,,,,,,,,,,,,Order Multivalvulida,
,,,,,Phylum Ctenophora,,,,,,,,,
,,,,,,,,,Class Nuda,,,,,
,,,,,,,,,,,,,Order Beroida,
,,,,,,,,,Class Tentaculata,,,,,
,,,,,,,,,,,,,Order Cambojiida,
,,,,,,,,,,,,,Order Cestida,
,,,,,,,,,,,,,Order Cryptolobiferida,
,,,,,,,,,,,,,Order Cydippida,
,,,,,,,,,,,,,Order Ganeshida,
,,,,,,,,,,,,,Order Lobata,
,,,,,,,,,,,,,Order Platyctenida,
,,,,,,,,,,,,,Order Thalassocalycida,
,,,,,Phylum Placozoa ,,,,,,,,,
,,,,,,,,,Class Placozoa (Trichoplax),,,,,
,,,,,Phylum Porifera,,,,,,,,,
,,,,,,,,,Class Calcarea,,,,,
,,,,,,,,,,,,,Order Baerida,
,,,,,,,,,,,,,Order Clathrinida,
,,,,,,,,,,,,,Order Leucosolenida,
,,,,,,,,,,,,,Order Lithonida,
,,,,,,,,,,,,,Order Murrayonida,
,,,,,,,,,Class Demospongiae,,,,,
,,,,,,,,,,,,,Order Agelasida,
,,,,,,,,,,,,,Order Astrophorida,
,,,,,,,,,,,,,Order Chondrosida,
,,,,,,,,,,,,,Order Dendroceratida,
,,,,,,,,,,,,,Order Dictyoceratida,
,,,,,,,,,,,,,Order Hadromerida,
,,,,,,,,,,,,,Order Halichondrida,
,,,,,,,,,,,,,Order Haplosclerida,
,,,,,,,,,,,,,Order Lithistida,
,,,,,,,,,,,,,Order Poecilosclerida,
,,,,,,,,,,,,,Order Spirophorida,
,,,,,,,,,,,,,Order Verongida,
,,,,,,,,,Class Hexactinellida,,,,,
,,,,,,,,,,,,,Order Amphidiscosida,
,,,,,,,,,,,,,Order Aulocalycoida,
,,,,,,,,,,,,,Order Fieldingida,
,,,,,,,,,,,,,Order Hexactinosida,
,,,,,,,,,,,,,Order Lychniscosida,
,,,,,,,,,,,,,Order Lyssacinosida,
,,,,,,,,,Class Homoscleromorpha,,,,,
,,,,,,,,,,,,,Order Homosclerophorida,
,,SUBKINGDOM BILATERIA,,,,,,,,,,,,
,,,INFRAKINGDOM PROTOSTOMIA,,,,,,,,,,,
,,,,Superphylum N.N.,,,,,,,,,,
,,,,,Phylum Chaetognatha,,,,,,,,,
,,,,,,,,,Class Sagittoidea,,,,,
,,,,,,,,,,,,,Order Aphragmophora,
,,,,,,,,,,,,,Order Phragmophora,
,,,,,Phylum Orthonectida,,,,,,,,,
,,,,,,,,,,,,,Order Plasmodigenea,
,,,,,Phylum Rhombozoa,,,,,,,,,
,,,,,,,,,,,,,Order Dicyemida,
,,,,,,,,,,,,,Order Heterocyemida,
,,,,Superphylum Ecdysozoa,,,,,,,,,,
,,,,,Phylum Arthropoda,,,,,,,,,
,,,,,,Subphylum Chelicerata,,,,,,,,
,,,,,,,,,Class Arachnida,,,,,
,,,,,,,,,,,,Superorder N.N.,,
,,,,,,,,,,,,,Order Amblypygi,
,,,,,,,,,,,,,Order Araneae,
,,,,,,,,,,,,,Order Opiliones,
,,,,,,,,,,,,,Order Palpigradi,
,,,,,,,,,,,,,Order Pseudoscorpiones,
,,,,,,,,,,,,,Order Ricinulei,
,,,,,,,,,,,,,Order Schizomida,
,,,,,,,,,,,,,Order Scorpiones,
,,,,,,,,,,,,,Order Solifugae,
,,,,,,,,,,,,,Order Uropygi,
,,,,,,,,,,,,Superorder Acariformes,,
,,,,,,,,,,,,,Order Sarcoptiformes,
,,,,,,,,,,,,,Order Trombidiformes,
,,,,,,,,,,,,Superorder Parasitiformes,,
,,,,,,,,,,,,,Order Holothyrida,
,,,,,,,,,,,,,Order Ixodida,
,,,,,,,,,,,,,Order Mesostigmata,
,,,,,,,,,,,,,Order Opilioacarida,
,,,,,,,,,Class Merostomata,,,,,
,,,,,,,,,,,,,Order Xiphosura,
,,,,,,,,,Class Pycnogonida,,,,,
,,,,,,,,,,,,,Order Pantopoda,
,,,,,,Subphylum Crustacea,,,,,,,,
,,,,,,,,,Class Branchiopoda,,,,,
,,,,,,,,,,,,,Order Anostraca,
,,,,,,,,,,,,,Order Diplostraca,
,,,,,,,,,,,,,Order Laevicaudata,
,,,,,,,,,,,,,Order Notostraca,
,,,,,,,,,Class Cephalocarida,,,,,
,,,,,,,,,,,,,Order Brachypoda,
,,,,,,,,,Class Malacostraca,,,,,
,,,,,,,,,,Subclass Eumalacostraca,,,,
,,,,,,,,,,,,Superorder Eucarida,,
,,,,,,,,,,,,,Order Amphionidacea,
,,,,,,,,,,,,,Order Decapoda,
,,,,,,,,,,,,,Order Euphausiacea,
,,,,,,,,,,,,Superorder Peracarida,,
,,,,,,,,,,,,,Order Amphipoda,
,,,,,,,,,,,,,Order Bochusacea,
,,,,,,,,,,,,,Order Cumacea,
,,,,,,,,,,,,,Order Isopoda,
,,,,,,,,,,,,,Order Lophogastrida,
,,,,,,,,,,,,,Order Mictacea,
,,,,,,,,,,,,,Order Mysida,
,,,,,,,,,,,,,Order Spelaeogriphacea,
,,,,,,,,,,,,,Order Tanaidacea,
,,,,,,,,,,,,,Order Thermosbaenacea,
,,,,,,,,,,,,Superorder Syncarida,,
,,,,,,,,,,,,,Order Anaspidacea,
,,,,,,,,,,,,,Order Bathynellacea,
,,,,,,,,,,Subclass Hoplocarida,,,,
,,,,,,,,,,,,,Order Stomatopoda,
,,,,,,,,,,Subclass Phyllocarida,,,,
,,,,,,,,,,,,,Order Leptostraca,
,,,,,,,,,Class Maxillopoda,,,,,
,,,,,,,,,,Subclass Branchiura,,,,
,,,,,,,,,,,,,Order Arguloida,
,,,,,,,,,,Subclass Copepoda,,,,
,,,,,,,,,,,Infraclass Neocopepoda,,,
,,,,,,,,,,,,Superorder Gymnoplea,,
,,,,,,,,,,,,,Order Calanoida,
,,,,,,,,,,,,Superorder Podoplea,,
,,,,,,,,,,,,,Order Cyclopoida,
,,,,,,,,,,,,,Order Gelyelloida,
,,,,,,,,,,,,,Order Harpacticoida,
,,,,,,,,,,,,,Order Misophrioida,
,,,,,,,,,,,,,Order Monstrilloida,
,,,,,,,,,,,,,Order Mormonilloida,
,,,,,,,,,,,,,Order Siphonostomatoida,
,,,,,,,,,,,Infraclass Progymnoplea,,,
,,,,,,,,,,,,,Order Platycopioida,
,,,,,,,,,,Subclass Mystacocarida,,,,
,,,,,,,,,,,,,Order Mystacocaridida,
,,,,,,,,,,Subclass Pentastomida,,,,
,,,,,,,,,,,,,Order Cephalobaenida,
,,,,,,,,,,,,,Order Porocephalida,
,,,,,,,,,,"Subclass Tantulocarida (e.g., Basipodellidae)",,,,
,,,,,,,,,,Subclass Thecostraca,,,,
,,,,,,,,,,,Infraclass Ascothoracida,,,
,,,,,,,,,,,,,Order Dendrogastrida,
,,,,,,,,,,,,,Order Laurida,
,,,,,,,,,,,Infraclass Cirripedia,,,
,,,,,,,,,,,,Superorder Acrothoracica,,
,,,,,,,,,,,,,Order Cryptophialida,
,,,,,,,,,,,,,Order Lithoglyptida,
,,,,,,,,,,,,Superorder Rhizocephala,,
,,,,,,,,,,,,,Order Akentrogonida,
,,,,,,,,,,,,,Order Kentrogonida ,
,,,,,,,,,,,,Superorder Thoracica,,
,,,,,,,,,,,,,Order Ibliformes,
,,,,,,,,,,,,,Order Lepadiformes,
,,,,,,,,,,,,,Order Scalpelliformes,
,,,,,,,,,,,,,Order Sessilia,
,,,,,,,,,,,Infraclass Facetotecta (Hansenocaris),,,
,,,,,,,,,Class Ostracoda,,,,,
,,,,,,,,,,,,,Order Halocyprida,
,,,,,,,,,,,,,Order Myodocopida,
,,,,,,,,,,,,,Order Paleocopida,
,,,,,,,,,,,,,Order Platycopida,
,,,,,,,,,,,,,Order Podocopida,
,,,,,,,,,Class Remipedia,,,,,
,,,,,,,,,,,,,Order Nectiopoda,
,,,,,,Subphylum Hexapoda,,,,,,,,
,,,,,,,,,Class Collembola,,,,,
,,,,,,,,,,,,,Order Entomobryomorpha,
,,,,,,,,,,,,,Order Neelipleona,
,,,,,,,,,,,,,Order Poduromorpha,
,,,,,,,,,,,,,Order Symphypleona,
,,,,,,,,,Class Diplura,,,,,
,,,,,,,,,,,,,"Order N.N. (e.g., Japygidae)",
,,,,,,,,,Class Insecta,,,,,
,,,,,,,,,,Subclass Archaeognatha,,,,
,,,,,,,,,,,,,Order Archaeognatha,
,,,,,,,,,,Subclass Dicondylia,,,,
,,,,,,,,,,,,,Order Zygentoma,
,,,,,,,,,,Subclass Pterygota,,,,
,,,,,,,,,,,Infraclass Neoptera,,,
,,,,,,,,,,,,Superorder Holometabola,,
,,,,,,,,,,,,,Order Coleoptera,
,,,,,,,,,,,,,Order Diptera,
,,,,,,,,,,,,,Order Hymenoptera,
,,,,,,,,,,,,,Order Lepidoptera,
,,,,,,,,,,,,,Order Mecoptera,
,,,,,,,,,,,,,Order Siphonaptera,
,,,,,,,,,,,,,Order Strepsiptera,
,,,,,,,,,,,,,Order Trichoptera,
,,,,,,,,,,,,Superorder Neuropterida,,
,,,,,,,,,,,,,Order Megaloptera,
,,,,,,,,,,,,,Order Neuroptera,
,,,,,,,,,,,,,Order Raphidioptera,
,,,,,,,,,,,,Superorder Paraneoptera,,
,,,,,,,,,,,,,Order Hemiptera,
,,,,,,,,,,,,,Order Psocodea,
,,,,,,,,,,,,,Order Thysanoptera,
,,,,,,,,,,,,Superorder Polyneoptera,,
,,,,,,,,,,,,,Order Blattodea,
,,,,,,,,,,,,,Order Dermaptera,
,,,,,,,,,,,,,Order Embioptera,
,,,,,,,,,,,,,Order Grylloblattodea,
,,,,,,,,,,,,,Order Mantodea,
,,,,,,,,,,,,,Order Mantophasmatodea,
,,,,,,,,,,,,,Order Orthoptera,
,,,,,,,,,,,,,Order Phasmida,
,,,,,,,,,,,,,Order Plecoptera,
,,,,,,,,,,,,,Order Zoraptera,
,,,,,,,,,,,Infraclass Palaeoptera,,,
,,,,,,,,,,,,,Order Ephemeroptera,
,,,,,,,,,,,,,Order Odonata,
,,,,,,,,,Class Protura,,,,,
,,,,,,,,,,,,,Order Acerentomata,
,,,,,,,,,,,,,Order Eosentomata,
,,,,,,,,,,,,,Order Sinentomata,
,,,,,,Subphylum Myriapoda,,,,,,,,
,,,,,,,,,Class Chilopoda,,,,,
,,,,,,,,,,,,,Order Craterostigmomorpha,
,,,,,,,,,,,,,Order Geophilomorpha,
,,,,,,,,,,,,,Order Lithobiomorpha,
,,,,,,,,,,,,,Order Scolopendromorpha,
,,,,,,,,,,,,,Order Scutigeromorpha,
,,,,,,,,,Class Diplopoda,,,,,
,,,,,,,,,,Subclass Chilognatha,,,,
,,,,,,,,,,,Infraclass Helminthomorpha,,,
,,,,,,,,,,,,Superorder N.N.,,
,,,,,,,,,,,,,Order Platydesmida,
,,,,,,,,,,,,,Order Polyzoniida,
,,,,,,,,,,,,,Order Siphonocryptida,
,,,,,,,,,,,,,Order Siphonophorida,
,,,,,,,,,,,,Superorder Juliformia,,
,,,,,,,,,,,,,Order Julida ,
,,,,,,,,,,,,,Order Spirobolida,
,,,,,,,,,,,,,Order Spirostreptida,
,,,,,,,,,,,,Superorder Nematophora,,
,,,,,,,,,,,,,Order Callipodida,
,,,,,,,,,,,,,Order Chordeumatida ,
